episode,reward,epsilon,violations,scenario
573,434.6700939751383,0.05,0,mixed_urban
574,459.6726440100132,0.05,0,mixed_urban
575,173.40287811257772,0.05,0,overtaking
576,210.88070254661267,0.05,41,mountain_climb
577,334.64918848970586,0.05,0,city_stop_go
578,192.89472124870167,0.05,47,mountain_climb
579,441.6565482228981,0.05,0,mixed_urban
580,452.5304313689642,0.05,0,mixed_urban
581,-42.14633000013801,0.05,52,mountain_climb
582,432.74023345797644,0.05,0,mixed_urban
583,430.7351713389378,0.05,0,mixed_urban
584,345.6524343157049,0.05,0,city_stop_go
585,-367.6015676973291,0.05,86,mountain_climb
586,181.98199820795494,0.05,0,highway_cruise
587,391.6230159989465,0.05,0,mixed_urban
588,148.40897644775927,0.05,0,mountain_climb
589,28.441056593925367,0.05,0,mountain_climb
590,124.43512546903423,0.05,0,mountain_climb
591,166.4269936682521,0.05,0,mountain_climb
592,176.33573578073268,0.05,0,overtaking
593,156.4060385129706,0.05,0,mountain_climb
594,113.49031569028904,0.05,0,overtaking
595,153.40098139202945,0.05,0,mountain_climb
596,329.6350322365772,0.05,0,city_stop_go
597,199.00140420751023,0.05,0,highway_cruise
598,226.99236237588818,0.05,0,highway_cruise
599,223.98986836574872,0.05,0,highway_cruise
600,208.9865274923495,0.05,0,highway_cruise
601,226.98575301553484,0.05,0,highway_cruise
602,184.98343350418813,0.05,0,highway_cruise
603,436.59095678173304,0.05,0,mixed_urban
604,175.42198362438475,0.05,0,mountain_climb
605,333.6418299284115,0.05,0,city_stop_go
606,168.40415401454354,0.05,0,overtaking
607,323.65286143173466,0.05,0,city_stop_go
608,145.45744784649693,0.05,0,mountain_climb
609,204.88109493051238,0.05,44,mountain_climb
610,262.7521786760435,0.05,13,mountain_climb
611,319.6396169148396,0.05,0,city_stop_go
612,230.0323184388509,0.05,0,highway_cruise
613,175.40481011263392,0.05,0,overtaking
614,263.0447474932299,0.05,0,highway_cruise
615,266.05008199894513,0.05,0,highway_cruise
616,155.4397387239085,0.05,0,overtaking
617,171.4051206347402,0.05,0,overtaking
618,466.5814562334002,0.05,0,mixed_urban
619,388.46460068524675,0.05,0,mixed_urban
620,344.65302598798087,0.05,0,city_stop_go
621,349.62215772086444,0.05,0,city_stop_go
622,478.5386780845164,0.05,0,mixed_urban
623,348.64855662854234,0.05,0,city_stop_go
624,257.04783627944613,0.05,0,highway_cruise
625,182.40325546060623,0.05,0,overtaking
626,169.4049393595697,0.05,0,overtaking
627,164.29528775750293,0.05,0,overtaking
628,345.63065047715344,0.05,0,city_stop_go
629,172.33216095691205,0.05,0,overtaking
630,256.07891481744207,0.05,0,highway_cruise
631,68.5379116775745,0.05,0,overtaking
632,338.6335088105045,0.05,0,city_stop_go
633,179.40268908242555,0.05,0,overtaking
634,454.52782786055786,0.05,0,mixed_urban
635,254.0541814456296,0.05,0,highway_cruise
636,175.4041118237395,0.05,0,overtaking
637,169.40451940047592,0.05,0,overtaking
638,254.08366561569338,0.05,0,highway_cruise
639,200.88220208598395,0.05,43,mountain_climb
640,217.98948083694677,0.05,0,highway_cruise
641,151.87040517233686,0.05,48,mountain_climb
642,-102.13636053388493,0.05,46,mountain_climb
643,339.62378742056484,0.05,0,city_stop_go
644,64.03266062238391,0.05,0,highway_cruise
645,163.441475181568,0.05,0,overtaking
646,338.6429352449206,0.05,0,city_stop_go
647,348.64214607359236,0.05,0,city_stop_go
648,204.88932020902251,0.05,44,mountain_climb
649,207.884627899287,0.05,44,mountain_climb
650,342.6278542875024,0.05,0,city_stop_go
651,125.18365531234844,0.05,0,highway_cruise
652,169.4071955714677,0.05,0,overtaking
653,166.88659244751787,0.05,48,mountain_climb
654,321.61432238312864,0.05,0,city_stop_go
655,339.61857033258315,0.05,0,city_stop_go
656,127.92768707351773,0.05,0,highway_cruise
657,223.9906237828829,0.05,0,highway_cruise
658,466.58775670012477,0.05,0,mixed_urban
659,176.40353715004179,0.05,0,overtaking
660,473.56986920724415,0.05,0,mixed_urban
661,202.98780817215678,0.05,0,highway_cruise
662,421.4508509632228,0.05,0,mixed_urban
663,175.3469198294506,0.05,0,overtaking
664,279.57934932458363,0.05,0,city_stop_go
665,202.98906008498986,0.05,0,highway_cruise
666,349.6410405793127,0.05,0,city_stop_go
667,231.7284736405325,0.05,8,mountain_climb
668,137.8889489385307,0.05,43,mountain_climb
669,431.5174270073562,0.05,0,mixed_urban
670,106.53896061994078,0.05,0,mountain_climb
671,236.04967918842493,0.05,0,highway_cruise
672,235.04536924573284,0.05,0,highway_cruise
673,475.5616528521924,0.05,0,mixed_urban
674,266.05836684639866,0.05,0,highway_cruise
675,248.05090206910094,0.05,0,highway_cruise
676,338.5669027016338,0.05,0,city_stop_go
677,474.57963349318766,0.05,0,mixed_urban
678,355.5721333533397,0.05,0,city_stop_go
679,202.8858504939085,0.05,42,mountain_climb
680,176.01945470060622,0.05,0,highway_cruise
681,467.52147427020805,0.05,0,mixed_urban
682,182.86838225467793,0.05,42,mountain_climb
683,173.8704504906917,0.05,39,mountain_climb
684,353.52389120582274,0.05,0,mixed_urban
685,44.89107129104384,0.05,45,mountain_climb
686,275.5452163563379,0.05,0,city_stop_go
687,279.5379831645713,0.05,0,city_stop_go
688,342.5626809023844,0.05,0,city_stop_go
689,44.23098991360527,0.05,0,highway_cruise
690,204.826479205899,0.05,26,mountain_climb
691,202.97969982368286,0.05,0,highway_cruise
692,172.88266603246626,0.05,48,mountain_climb
693,199.8510881426416,0.05,33,mountain_climb
694,378.52449071544453,0.05,0,mixed_urban
695,169.40521491554463,0.05,0,overtaking
696,154.9131751951681,0.05,0,highway_cruise
697,345.5603802393384,0.05,0,city_stop_go
698,465.5567359191593,0.05,0,mixed_urban
699,480.54711064983064,0.05,0,mixed_urban
700,329.51114927930183,0.05,0,city_stop_go
701,221.13093096443154,0.05,0,highway_cruise
702,467.455657231746,0.05,0,mixed_urban
703,467.57996545752485,0.05,0,mixed_urban
704,473.5971458301857,0.05,0,mixed_urban
705,346.5734833400096,0.05,0,city_stop_go
706,469.5297871916477,0.05,0,mixed_urban
707,334.6447458366532,0.05,0,city_stop_go
708,336.64006815318646,0.05,0,city_stop_go
709,338.6297295507344,0.05,0,city_stop_go
710,221.0099042276102,0.05,0,highway_cruise
711,299.6476173042351,0.05,0,city_stop_go
712,250.04815475995392,0.05,0,highway_cruise
713,254.0703796317175,0.05,0,highway_cruise
714,207.88810792993962,0.05,44,mountain_climb
715,173.0312184931736,0.05,0,highway_cruise
716,337.63101314403025,0.05,0,city_stop_go
717,348.57160415804157,0.05,0,city_stop_go
718,173.406827772158,0.05,0,overtaking
719,341.59091146948543,0.05,0,city_stop_go
720,466.56743877434343,0.05,0,mixed_urban
721,187.86945864365902,0.05,45,mountain_climb
722,110.85317674752531,0.05,31,mountain_climb
723,457.65303797135437,0.05,0,mixed_urban
724,47.185396948288805,0.05,0,highway_cruise
725,483.55137559185937,0.05,0,mixed_urban
726,266.0616521298363,0.05,0,highway_cruise
727,470.54274991742983,0.05,0,mixed_urban
728,352.56707106398335,0.05,0,city_stop_go
729,251.0572598701941,0.05,0,highway_cruise
730,256.06096793991605,0.05,0,highway_cruise
731,330.56670481343696,0.05,0,city_stop_go
732,202.89382042019372,0.05,45,mountain_climb
733,193.98425111026376,0.05,0,highway_cruise
734,165.4060235677248,0.05,0,overtaking
735,236.01786430907748,0.05,0,highway_cruise
736,257.0601281912992,0.05,0,highway_cruise
737,168.40417878896352,0.05,0,overtaking
738,239.0679257554699,0.05,0,highway_cruise
739,205.88878439505106,0.05,45,mountain_climb
740,136.8510347914859,0.05,33,mountain_climb
741,47.19789907270952,0.05,0,highway_cruise
742,29.03945301868091,0.05,0,highway_cruise
743,158.45067797850194,0.05,0,overtaking
744,233.08372657883584,0.05,0,highway_cruise
745,161.40751941507082,0.05,0,overtaking
746,347.601718377364,0.05,0,city_stop_go
747,104.48223776165479,0.05,0,overtaking
748,168.41373391185928,0.05,0,overtaking
749,420.6155773189653,0.05,0,mixed_urban
750,183.89399288753415,0.05,47,mountain_climb
751,463.54854384920844,0.05,0,mixed_urban
752,424.5420411803263,0.05,0,mixed_urban
753,-145.57754200642893,0.05,71,mountain_climb
754,348.5790679672266,0.05,0,city_stop_go
755,326.60461665587957,0.05,0,city_stop_go
756,197.03105507225692,0.05,0,highway_cruise
757,170.2862039101632,0.05,0,overtaking
758,409.56722911603885,0.05,0,mixed_urban
759,193.03042133913274,0.05,0,highway_cruise
760,469.550855933711,0.05,0,mixed_urban
761,317.538214722427,0.05,0,city_stop_go
762,153.7057669652007,0.05,0,mountain_climb
763,141.64882960902543,0.05,0,mountain_climb
764,132.3773668575714,0.05,0,overtaking
765,194.02440423685087,0.05,0,highway_cruise
766,212.01992588767712,0.05,0,highway_cruise
767,325.5711431204843,0.05,0,city_stop_go
768,404.59832329640756,0.05,0,mixed_urban
769,176.40413254344188,0.05,0,overtaking
770,224.01099186650276,0.05,0,highway_cruise
771,153.70951097588153,0.05,2,mountain_climb
772,479.57082088085536,0.05,0,mixed_urban
773,218.02251274192332,0.05,0,highway_cruise
774,135.72606279373522,0.05,8,mountain_climb
775,23.82274250828859,0.05,64,mountain_climb
776,342.59670457138594,0.05,0,city_stop_go
777,394.73300957146154,0.05,0,mixed_urban
778,165.41700138476799,0.05,0,overtaking
779,87.90691037344601,0.05,53,mountain_climb
780,-155.29240517987063,0.05,56,mountain_climb
781,50.10929243804409,0.05,0,highway_cruise
782,466.5711194834964,0.05,0,mixed_urban
783,421.44433266928866,0.05,0,mixed_urban
784,344.6105818042135,0.05,0,city_stop_go
785,336.5233868969041,0.05,0,city_stop_go
786,431.5425180361564,0.05,0,mixed_urban
787,205.12338951756004,0.05,0,highway_cruise
788,268.5446387598126,0.05,0,city_stop_go
789,393.43307513344587,0.05,0,mixed_urban
790,467.50419531044645,0.05,0,mixed_urban
791,271.54124745011484,0.05,0,city_stop_go
792,230.09088312730884,0.05,0,highway_cruise
793,-98.58710006665079,0.05,67,mountain_climb
794,346.52191846040324,0.05,0,city_stop_go
795,171.40414044570144,0.05,0,overtaking
796,181.41514523752193,0.05,0,mountain_climb
797,323.528430445789,0.05,0,city_stop_go
798,168.33152352208057,0.05,0,overtaking
799,339.5836641570619,0.05,0,city_stop_go
800,420.52634275840956,0.05,0,mixed_urban
801,108.46807229368392,0.05,0,overtaking
802,279.55407013905244,0.05,0,city_stop_go
803,166.41114338475722,0.05,0,mountain_climb
804,211.9855306919437,0.05,0,highway_cruise
805,223.98419775858395,0.05,0,highway_cruise
806,311.5565784551827,0.05,0,city_stop_go
807,446.5393888004335,0.05,0,mixed_urban
808,163.19443810932557,0.05,0,overtaking
809,160.4163508398454,0.05,0,mountain_climb
810,399.56446786421543,0.05,0,mixed_urban
811,174.406180245404,0.05,0,mountain_climb
812,159.99581759241605,0.05,0,highway_cruise
813,100.43379151988547,0.05,0,overtaking
814,220.9777881482944,0.05,0,highway_cruise
815,245.7544728540476,0.05,13,mountain_climb
816,442.542660662657,0.05,0,mixed_urban
817,402.53728142149475,0.05,0,mixed_urban
818,241.05094156259634,0.05,0,highway_cruise
819,199.88946139873536,0.05,44,mountain_climb
820,341.5155160004143,0.05,0,mixed_urban
821,210.98944383412444,0.05,0,highway_cruise
822,331.45578989937513,0.05,0,mixed_urban
823,217.07710136557057,0.05,0,highway_cruise
824,247.04937388906313,0.05,0,highway_cruise
825,469.5707527183328,0.05,0,mixed_urban
826,250.08772887121495,0.05,0,highway_cruise
827,194.88972432640915,0.05,45,mountain_climb
828,77.79016617583996,0.05,23,mountain_climb
829,450.5331966058727,0.05,0,mixed_urban
830,168.40699333269234,0.05,0,overtaking
831,164.40802554255404,0.05,0,overtaking
832,347.52817336345714,0.05,0,city_stop_go
833,444.50849348137365,0.05,0,mixed_urban
834,-12.164949541367461,0.05,37,mountain_climb
835,218.01350955077922,0.05,0,highway_cruise
836,177.58164638036249,0.05,0,mountain_climb
837,471.49531092255137,0.05,0,mixed_urban
838,398.50001257814836,0.05,0,mixed_urban
839,119.59150446835424,0.05,0,mountain_climb
840,168.4039687555568,0.05,0,overtaking
841,127.05427090366884,0.05,0,highway_cruise
842,159.70204839739972,0.05,1,mountain_climb
843,352.51278705118006,0.05,0,mixed_urban
844,330.5177998164751,0.05,0,mixed_urban
845,328.51804246193376,0.05,0,mixed_urban
846,410.5165694154546,0.05,0,mixed_urban
847,331.50751075535237,0.05,0,mixed_urban
848,31.6028402760186,0.05,0,mountain_climb
849,227.02622152289914,0.05,0,highway_cruise
850,137.71768573285505,0.05,4,mountain_climb
851,-63.33697253618602,0.05,58,mountain_climb
852,-186.25014731313246,0.05,67,mountain_climb
853,161.40438529210812,0.05,0,overtaking
854,164.25930699154046,0.05,0,overtaking
855,-148.28429121082925,0.05,49,mountain_climb
856,165.35876844210583,0.05,0,overtaking
857,421.4142637865297,0.05,0,mixed_urban
858,96.80133598037904,0.05,0,highway_cruise
859,-168.13952379312227,0.05,70,mountain_climb
860,-342.70435975428774,0.05,78,mountain_climb
861,-140.04900188813852,0.05,64,mountain_climb
862,443.6651655754384,0.05,0,mixed_urban
863,172.26474519819843,0.05,0,highway_cruise
864,174.81771762645326,0.05,24,mountain_climb
865,250.09171547545347,0.05,0,highway_cruise
866,188.89160873741804,0.05,44,mountain_climb
867,169.89929600581576,0.05,49,mountain_climb
868,343.50954340574907,0.05,0,city_stop_go
869,429.5670669994944,0.05,0,mixed_urban
870,339.5784685484759,0.05,0,city_stop_go
871,96.32677410286604,0.05,0,overtaking
872,315.6489938189192,0.05,0,mixed_urban
873,403.564978482926,0.05,0,mixed_urban
874,251.1092589116159,0.05,0,highway_cruise
875,342.5924185746372,0.05,0,city_stop_go
876,333.59834731645196,0.05,0,city_stop_go
877,254.07745913074874,0.05,0,highway_cruise
878,316.58533645856096,0.05,0,city_stop_go
879,254.05958634008695,0.05,0,highway_cruise
880,343.6045408202472,0.05,0,mixed_urban
881,205.89436232747937,0.05,45,mountain_climb
882,364.5723258024481,0.05,0,city_stop_go
883,430.61353833848307,0.05,0,mixed_urban
884,-116.75212710165371,0.05,70,mountain_climb
885,44.264787879525905,0.05,0,highway_cruise
886,480.56556264400797,0.05,0,mixed_urban
887,478.5577529174512,0.05,0,mixed_urban
888,454.426616176092,0.05,0,mixed_urban
889,167.35769239712835,0.05,0,overtaking
890,478.5448916270451,0.05,0,mixed_urban
891,220.10144589600233,0.05,0,highway_cruise
892,336.5884408317355,0.05,0,city_stop_go
893,-96.03908422601558,0.05,60,mountain_climb
894,136.06563002507045,0.05,0,highway_cruise
895,177.8909055819727,0.05,0,highway_cruise
896,301.6612863146784,0.05,0,city_stop_go
897,427.5308158036316,0.05,0,mixed_urban
898,465.58297906842245,0.05,0,mixed_urban
899,190.0466712139529,0.05,0,highway_cruise
900,461.5766189240443,0.05,0,mixed_urban
901,480.56418422323964,0.05,0,mixed_urban
902,100.46630027835101,0.05,0,overtaking
903,163.70015153718677,0.05,0,mountain_climb
904,355.5922192300341,0.05,0,city_stop_go
905,103.99526818155215,0.05,0,highway_cruise
906,320.62635239882485,0.05,0,city_stop_go
907,391.53763194690436,0.05,0,mixed_urban
908,158.29699821866708,0.05,0,overtaking
909,375.515661225861,0.05,0,mixed_urban
910,188.96421073133368,0.05,0,highway_cruise
911,417.5458372619836,0.05,0,mixed_urban
912,131.40674245346256,0.05,0,overtaking
913,133.71850730691645,0.05,5,mountain_climb
914,276.6046217852803,0.05,0,city_stop_go
915,351.53797173454984,0.05,0,city_stop_go
916,352.5882848911672,0.05,0,city_stop_go
917,137.07971997442075,0.05,0,highway_cruise
918,154.29684048318242,0.05,0,overtaking
919,178.03380171748117,0.05,0,highway_cruise
920,143.7036208348618,0.05,2,mountain_climb
921,295.55302762594107,0.05,0,city_stop_go
922,322.5073658824719,0.05,0,city_stop_go
923,430.60535015203493,0.05,0,mixed_urban
924,129.40078122221993,0.05,0,overtaking
925,-11.189865590562642,0.05,17,mountain_climb
926,331.5264132740944,0.05,0,city_stop_go
927,165.40632922296132,0.05,0,overtaking
928,323.5093467003993,0.05,0,city_stop_go
929,336.49992292489065,0.05,0,city_stop_go
930,331.50573120096453,0.05,0,city_stop_go
931,196.9682899290325,0.05,0,highway_cruise
932,145.44043160110715,0.05,0,overtaking
933,203.16066298250098,0.05,0,highway_cruise
934,310.6164301828377,0.05,0,city_stop_go
935,-99.87596266226053,0.05,66,mountain_climb
936,344.5904984304175,0.05,0,mixed_urban
937,391.6536228261347,0.05,0,mixed_urban
938,311.5957506048466,0.05,0,city_stop_go
939,284.64506167067617,0.05,0,city_stop_go
940,104.19430533310606,0.05,0,highway_cruise
941,258.65347004226396,0.05,0,city_stop_go
942,-78.1492216490213,0.05,40,mountain_climb
943,301.6361936906154,0.05,0,city_stop_go
944,370.5509815561094,0.05,0,mixed_urban
945,394.5385223172226,0.05,0,mixed_urban
946,81.8712378367808,0.05,35,mountain_climb
947,434.6615221761349,0.05,0,mixed_urban
948,19.597967307699122,0.05,66,mountain_climb
949,168.40409308767582,0.05,0,overtaking
950,436.62500509968476,0.05,0,mixed_urban
951,159.40853149002893,0.05,0,overtaking
952,23.096555517199487,0.05,0,highway_cruise
953,329.64501121512944,0.05,0,city_stop_go
954,29.140030424370316,0.05,0,highway_cruise
955,209.0184650950824,0.05,0,highway_cruise
956,333.65466318972426,0.05,0,city_stop_go
957,196.9894071674162,0.05,0,highway_cruise
958,156.7175392255475,0.05,5,mountain_climb
959,344.6661352747671,0.05,0,city_stop_go
960,483.56232708236087,0.05,0,mixed_urban
961,348.66281465241013,0.05,0,city_stop_go
962,213.8895830164009,0.05,44,mountain_climb
963,164.41221819697455,0.05,0,overtaking
964,167.89484056098573,0.05,47,mountain_climb
965,342.65396057664833,0.05,0,city_stop_go
966,221.03077190221407,0.05,0,highway_cruise
967,175.4067884336158,0.05,0,overtaking
968,163.71319838642665,0.05,3,mountain_climb
969,482.5852690135907,0.05,0,mixed_urban
970,176.42024736324674,0.05,0,overtaking
971,344.61069025382585,0.05,0,city_stop_go
972,358.6155605326562,0.05,0,city_stop_go
973,322.62646714878196,0.05,0,city_stop_go
974,440.4717213763585,0.05,0,mixed_urban
975,155.42894508119383,0.05,0,overtaking
976,418.5891992633427,0.05,0,mixed_urban
977,347.61989674763464,0.05,0,city_stop_go
978,171.40966583075277,0.05,0,overtaking
979,334.5795362741468,0.05,0,city_stop_go
980,313.62880023302176,0.05,0,city_stop_go
981,248.06367109098912,0.05,0,highway_cruise
982,346.5891287623379,0.05,0,city_stop_go
983,260.07015062523664,0.05,0,highway_cruise
984,351.6047445298083,0.05,0,city_stop_go
985,260.0616561527887,0.05,0,highway_cruise
986,260.0613889142129,0.05,0,highway_cruise
987,175.40261295931873,0.05,0,overtaking
988,164.4233065107213,0.05,0,overtaking
989,241.9183381248029,0.05,0,highway_cruise
990,146.47995940405062,0.05,0,overtaking
991,335.58417322888005,0.05,0,city_stop_go
992,450.5972120836151,0.05,0,mixed_urban
993,351.6152279378238,0.05,0,city_stop_go
994,344.59645694969083,0.05,0,city_stop_go
995,233.07664428005828,0.05,0,highway_cruise
996,347.5973544461664,0.05,0,city_stop_go
997,168.42632820276995,0.05,0,overtaking
998,192.88515279732934,0.05,41,mountain_climb
999,318.6474906319594,0.05,0,city_stop_go
